"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"24457-14518","PF","Tobias","Tobias Harris","Harris","31.28472222222222","72","7500","LAC@PHO","LAC","PHO","","","",""
"24457-80809","SF","Josh","Josh Jackson","Jackson","22.38333299424913","72","7500","LAC@PHO","PHO","LAC","","","",""
"24457-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","27.928125381469727","64","7500","DAL@LAL","DAL","LAL","","","",""
"24457-9692","SG","Tyreke","Tyreke Evans","Evans","35.29423170823317","52","7500","POR@MEM","MEM","POR","O","Personal","",""
"24457-14496","PG","Ricky","Ricky Rubio","Rubio","28.535714285714285","70","7300","BOS@UTA","UTA","BOS","","","",""
"24457-42677","PG","Terry","Terry Rozier","Rozier","23.63243309227196","74","7300","BOS@UTA","BOS","UTA","","","",""
"24457-40201","PG","Dennis","Dennis Schroder","Schroder","33.24029996501866","67","7300","ATL@MIN","ATL","MIN","O","Ankle","",""
"24457-58460","SG","Devin","Devin Booker","Booker","37.17222312644676","54","7200","LAC@PHO","PHO","LAC","O","Hand","",""
"24457-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","28.991666666666667","60","7200","BKN@ORL","BKN","ORL","","","",""
"24457-58312","SG","D'Angelo","D'Angelo Russell","Russell","28.407501220703125","40","7200","BKN@ORL","BKN","ORL","","","",""
"24457-58377","PF","Kyle","Kyle Kuzma","Kuzma","27.666666666666668","72","7000","DAL@LAL","LAL","DAL","GTD","Ankle","",""
"24457-9453","C","Al","Al Horford","Horford","31.845588235294116","68","7000","BOS@UTA","BOS","UTA","GTD","Ankle","",""
"24457-49116","SG","Andrew","Andrew Wiggins","Wiggins","29.295999348958333","75","7000","ATL@MIN","MIN","ATL","","","",""
"24457-55057","C","Jusuf","Jusuf Nurkic","Nurkic","31.41830917143486","71","6900","POR@MEM","POR","MEM","","","",""
"24457-9621","C","Brook","Brook Lopez","Lopez","24.50615422175481","65","6900","DAL@LAL","LAL","DAL","GTD","Back","",""
"24457-18821","SF","Jonathon","Jonathon Simmons","Simmons","22.917392012001812","69","6800","BKN@ORL","ORL","BKN","O","Wrist","",""
"24457-14516","C","Enes","Enes Kanter","Kanter","30.788570731026784","70","6600","NY@PHI","NY","PHI","","","",""
"24457-15559","SF","Jeremy","Jeremy Lamb","Lamb","24.0770263671875","74","6600","CLE@CHA","CHA","CLE","","","",""
"24457-80808","SF","Jayson","Jayson Tatum","Tatum","25.826666666666668","75","6600","BOS@UTA","BOS","UTA","","","",""
"24457-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","24.472131948002048","61","6500","POR@MEM","POR","MEM","","","",""
"24457-15946","SF","Harrison","Harrison Barnes","Barnes","30.350702849911972","71","6500","DAL@LAL","DAL","LAL","","","",""
"24457-23120","SF","TJ","TJ Warren","Warren","31.26307654747596","65","6500","LAC@PHO","PHO","LAC","O","Knee","",""
"24457-9809","SG","Nicolas","Nicolas Batum","Batum","28.449122378700658","57","6500","CLE@CHA","CHA","CLE","","","",""
"24457-9587","SF","Michael","Michael Beasley","Beasley","23.191176470588236","68","6500","NY@PHI","NY","PHI","","","",""
"24457-59318","SF","Joe","Joe Ingles","Ingles","25.43378345386402","74","6400","BOS@UTA","UTA","BOS","","","",""
"24457-9466","PG","D.J.","D.J. Augustin","Augustin","18.869697339607008","66","6300","BKN@ORL","ORL","BKN","","","",""
"24457-55056","PF","Dario","Dario Saric","Saric","27.758904444028254","73","6300","NY@PHI","PHI","NY","","","",""
"24457-15636","SG","Kentavious","Kentavious Caldwell-Pope","Caldwell-Pope","27.504616135817308","65","6300","DAL@LAL","LAL","DAL","","","",""
"24457-15843","PG","Trey","Trey Burke","Burke","21.455172834725214","29","6300","NY@PHI","NY","PHI","","","",""
"24457-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","28.658491026680423","53","6300","NY@PHI","NY","PHI","","","",""
"24457-15405","PF","JaMychal","JaMychal Green","Green","24.669811320754718","53","6100","POR@MEM","MEM","POR","","","",""
"24457-23096","SG","Evan","Evan Fournier","Fournier","27.53157980400219","57","6100","BKN@ORL","ORL","BKN","O","Knee","",""
"24457-66048","SF","Brandon","Brandon Ingram","Ingram","30.225861648033405","58","6000","DAL@LAL","LAL","DAL","","","",""
"24457-20491","SF","Robert","Robert Covington","Covington","27.445070078675176","71","6000","NY@PHI","PHI","NY","","","",""
"24457-23825","C","Nerlens","Nerlens Noel","Noel","16.485185411241318","27","5900","DAL@LAL","DAL","LAL","","","",""
"24457-66236","PF","John","John Collins","Collins","24.30895449510261","67","5800","ATL@MIN","ATL","MIN","GTD","Ankle","",""
"24457-15592","PG","Austin","Austin Rivers","Rivers","26.75555645978009","54","5800","LAC@PHO","LAC","PHO","","","",""
"24457-12351","PF","Derrick","Derrick Favors","Favors","27.062319548233695","69","5700","BOS@UTA","UTA","BOS","","","",""
"24457-14512","PF","Marcus","Marcus Morris","Morris","23.3183668486926","49","5700","BOS@UTA","BOS","UTA","O","Ankle","",""
"24457-23772","PG","Yogi","Yogi Ferrell","Ferrell","19.512162492081927","74","5700","DAL@LAL","DAL","LAL","","","",""
"24457-23798","SG","Caris","Caris LeVert","LeVert","24.6328125","64","5700","BKN@ORL","BKN","ORL","","","",""
"24457-9481","PF","Taj","Taj Gibson","Gibson","26.062666015625","75","5700","ATL@MIN","MIN","ATL","","","",""
"24457-9637","SF","Danilo","Danilo Gallinari","Gallinari","26.37368453176398","19","5700","LAC@PHO","LAC","PHO","O","Hand","",""
"24457-9787","SF","DeMarre","DeMarre Carroll","Carroll","27.066666312839676","69","5600","BKN@ORL","BKN","ORL","","","",""
"24457-12368","SF","Nemanja","Nemanja Bjelica","Bjelica","15.418332926432292","60","5600","ATL@MIN","MIN","ATL","","","",""
"24457-63123","SF","Mario","Mario Hezonja","Hezonja","18.236363266453598","66","5600","BKN@ORL","ORL","BKN","","","",""
"24457-14559","PG","Isaiah","Isaiah Thomas","Thomas","23.590625762939453","32","5600","DAL@LAL","LAL","DAL","O","Hip","",""
"24457-20992","PF","Larry","Larry Nance Jr.","Nance Jr.","24.467240958378234","58","5500","CLE@CHA","CLE","CHA","","","",""
"24457-42665","PG","Andrew","Andrew Harrison","Harrison","19.10178484235491","56","5500","POR@MEM","MEM","POR","GTD","Wrist","",""
"24457-9495","PG","J.J.","J.J. Barea","Barea","24.282089916627797","67","5500","DAL@LAL","DAL","LAL","O","Personal","",""
"24457-16301","C","Dewayne","Dewayne Dedmon","Dedmon","23.996364524147726","55","5500","ATL@MIN","ATL","MIN","","","",""
"24457-67026","SG","Jaylen","Jaylen Brown","Brown","25.453125","64","5500","BOS@UTA","BOS","UTA","","","",""
"24457-9703","PG","George","George Hill","Hill","20.38412620907738","63","5500","CLE@CHA","CLE","CHA","","","",""
"24457-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","28.689041764768834","73","5400","BKN@ORL","BKN","ORL","","","",""
"24457-19138","PG","Elfrid","Elfrid Payton","Payton","29.560318235367063","63","5200","LAC@PHO","PHO","LAC","","","",""
"24457-16178","SF","Maurice","Maurice Harkless","Harkless","15.116949566340041","59","5100","POR@MEM","POR","MEM","O","Knee","",""
"24457-23670","SG","Marcus","Marcus Smart","Smart","24.4129638671875","54","5000","BOS@UTA","BOS","UTA","O","Thumb","",""
"24457-80821","C","Jarrett","Jarrett Allen","Allen","18.560937881469727","64","5000","BKN@ORL","BKN","ORL","","","",""
"24457-17384","C","Kyle","Kyle O'Quinn","O'Quinn","20.342254208846832","71","5000","NY@PHI","NY","PHI","O","Hip","",""
"24457-14533","PG","Shelvin","Shelvin Mack","Mack","16.48499959309896","60","4900","BKN@ORL","ORL","BKN","","","",""
"24457-12337","C","Greg","Greg Monroe","Monroe","22.658139250999273","43","4800","BOS@UTA","BOS","UTA","","","",""
"24457-15501","SF","Allen","Allen Crabbe","Crabbe","22.28676470588235","68","4800","BKN@ORL","BKN","ORL","","","",""
"24457-23776","PF","Montrezl","Montrezl Harrell","Harrell","19.100000718060663","68","4800","LAC@PHO","LAC","PHO","","","",""
"24457-9655","SG","JJ","JJ Redick","Redick","24.22096695438508","62","4800","NY@PHI","PHI","NY","","","",""
"24457-15904","SG","Rodney","Rodney Hood","Hood","22.34629539207176","54","4700","CLE@CHA","CLE","CHA","","","",""
"24457-40562","SG","Josh","Josh Hart","Hart","14.976363858309659","55","4700","DAL@LAL","LAL","DAL","O","Hand","",""
"24457-67707","PF","Marquese","Marquese Chriss","Chriss","18.473133599580223","67","4700","LAC@PHO","PHO","LAC","","","",""
"24457-15800","PF","Jae","Jae Crowder","Crowder","17.645833333333332","72","4700","BOS@UTA","UTA","BOS","","","",""
"24457-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","17.326666259765624","60","4600","NY@PHI","NY","PHI","","","",""
"24457-16196","PF","Dwight","Dwight Powell","Powell","19.669443766276043","72","4600","DAL@LAL","DAL","LAL","GTD","Knee","",""
"24457-40819","PF","Jarell","Jarell Martin","Martin","16.75797172214674","69","4600","POR@MEM","MEM","POR","","","",""
"24457-64017","C","Salah","Salah Mejri","Mejri","13.130508681475106","59","4500","DAL@LAL","DAL","LAL","","","",""
"24457-20640","SG","Jordan","Jordan Clarkson","Clarkson","22.65753424657534","73","4500","CLE@CHA","CLE","CHA","","","",""
"24457-80805","PG","Markelle","Markelle Fultz","Fultz","15.219999694824219","5","4500","NY@PHI","PHI","NY","","","",""
"24457-80811","PF","Jonathan","Jonathan Isaac","Isaac","16.14800048828125","25","4500","BKN@ORL","ORL","BKN","O","Foot","",""
"24457-15814","C","Alex","Alex Len","Len","21.673846905048077","65","4500","LAC@PHO","PHO","LAC","O","Ankle","",""
"24457-16405","SG","Terrence","Terrence Ross","Ross","19.113636363636363","22","4400","BKN@ORL","ORL","BKN","O","Knee","",""
"24457-9451","PF","Marvin","Marvin Williams","Williams","19.300000687720072","71","4400","CLE@CHA","CHA","CLE","","","",""
"24457-9500","PF","Dirk","Dirk Nowitzki","Nowitzki","24.086302038741437","73","4400","DAL@LAL","DAL","LAL","GTD","Undisclosed","",""
"24457-49115","SG","Wayne","Wayne Selden","Selden","14.246874809265137","32","4400","POR@MEM","MEM","POR","","","",""
"24457-9870","SG","Kyle","Kyle Korver","Korver","15.504348533740941","69","4300","CLE@CHA","CLE","CHA","GTD","Personal","",""
"24457-70819","PF","Dragan","Dragan Bender","Bender","14.7786669921875","75","4300","LAC@PHO","PHO","LAC","","","",""
"24457-9473","C","Tyson","Tyson Chandler","Chandler","20.67608642578125","46","4300","LAC@PHO","PHO","LAC","O","Neck","",""
"24457-16448","PF","Frank","Frank Kaminsky","Kaminsky","19.045834011501736","72","4200","CLE@CHA","CHA","CLE","","","",""
"24457-81026","PG","Milos","Milos Teodosic","Teodosic","19.571111382378472","45","4200","LAC@PHO","LAC","PHO","O","Foot","",""
"24457-63127","C","Willy","Willy Hernangomez","Hernangomez","10.178048482755335","41","4100","CLE@CHA","CHA","CLE","","","",""
"24457-9448","SG","Jamal","Jamal Crawford","Crawford","15.989040427011986","73","4100","ATL@MIN","MIN","ATL","","","",""
"24457-20805","SG","Troy","Troy Daniels","Daniels","12.201351681271115","74","4100","LAC@PHO","PHO","LAC","","","",""
"24457-9598","PF","Ersan","Ersan Ilyasova","Ilyasova","21.508333333333333","60","4100","NY@PHI","PHI","NY","","","",""
"24457-9648","PF","Jeff","Jeff Green","Green","18.228571428571428","70","4100","CLE@CHA","CLE","CHA","","","",""
"24457-17894","C","Mike","Mike Muscala","Muscala","16.31333279079861","45","4100","ATL@MIN","ATL","MIN","","","",""
"24457-16363","SF","Joe","Joe Harris","Harris","17.80416700575087","72","4100","BKN@ORL","BKN","ORL","","","",""
"24457-58463","PG","Tyler","Tyler Ulis","Ulis","16.4921875","64","4000","LAC@PHO","PHO","LAC","","","",""
"24457-14501","C","Tristan","Tristan Thompson","Thompson","16.664444986979166","45","4000","CLE@CHA","CLE","CHA","","","",""
"24457-9671","C","Marreese","Marreese Speights","Speights","12.905999755859375","50","4000","BKN@ORL","ORL","BKN","","","",""
"24457-67025","PF","Ivan","Ivan Rabb","Rabb","10.193103658741919","29","4000","POR@MEM","MEM","POR","GTD","Heel","",""
"24457-15469","PF","Quincy","Quincy Acy","Acy","13.009523421999008","63","3900","BKN@ORL","BKN","ORL","","","",""
"24457-20815","PG","Briante","Briante Weber","Weber","9.944444444444445","18","3900","POR@MEM","MEM","POR","","","",""
"24457-9715","SG","Marco","Marco Belinelli","Belinelli","17.925351424955984","71","3900","NY@PHI","PHI","NY","","","",""
"24457-17542","C","Alan","Alan Williams","Williams","15.5","1","3800","LAC@PHO","PHO","LAC","","","",""
"24457-9712","PG","Jose","Jose Calderon","Calderon","9.941176470588236","51","3800","CLE@CHA","CLE","CHA","","","",""
"24457-70824","C","Ante","Ante Zizic","Zizic","7.35555578161169","27","3700","CLE@CHA","CLE","CHA","","","",""
"24457-60233","SF","Dillon","Dillon Brooks","Brooks","17.447999674479167","75","3700","POR@MEM","MEM","POR","","","",""
"24457-18256","SF","Doug","Doug McDermott","McDermott","13.08243210251267","74","3700","DAL@LAL","DAL","LAL","","","",""
"24457-63826","C","Boban","Boban Marjanovic","Marjanovic","10.831250190734863","32","3700","LAC@PHO","LAC","PHO","","","",""
"24457-18376","SG","Damion","Damion Lee","Lee","19.32857186453683","7","3700","ATL@MIN","ATL","MIN","","","",""
"24457-12348","SF","Wesley","Wesley Johnson","Johnson","15.764178375699627","67","3600","LAC@PHO","LAC","PHO","","","",""
"24457-12359","SF","Evan","Evan Turner","Turner","16.60845001650528","71","3600","POR@MEM","POR","MEM","","","",""
"24457-23624","SF","Andrew","Andrew White","White","8.34999974568685","12","3600","ATL@MIN","ATL","MIN","","","",""
"24457-12365","PF","Ed","Ed Davis","Davis","17.508107778188343","74","3600","POR@MEM","POR","MEM","","","",""
"24457-66129","C","Deyonta","Deyonta Davis","Davis","13.03888843677662","54","3600","POR@MEM","MEM","POR","","","",""
"24457-41083","PF","Luke","Luke Kornet","Kornet","14.176923311673677","13","3600","NY@PHI","NY","PHI","","","",""
"24457-14505","PF","Bismack","Bismack Biyombo","Biyombo","16.880822586686644","73","3600","BKN@ORL","ORL","BKN","","","",""
"24457-49349","PG","Isaiah","Isaiah Taylor","Taylor","12.538982843948624","59","3600","ATL@MIN","ATL","MIN","","","",""
"24457-9940","SF","Dante","Dante Cunningham","Cunningham","13.630302660392992","66","3600","BKN@ORL","BKN","ORL","","","",""
"24457-9506","SG","JR","JR Smith","Smith","16.405554877387154","72","3600","CLE@CHA","CLE","CHA","","","",""
"24457-42805","SG","Kyle","Kyle Collinsworth","Collinsworth","10.296154315655048","26","3600","DAL@LAL","DAL","LAL","","","",""
"24457-15691","C","Cody","Cody Zeller","Zeller","17.015151515151516","33","3600","CLE@CHA","CHA","CLE","O","Knee","",""
"24457-15727","SG","Ben","Ben McLemore","McLemore","12.667347187898597","49","3600","POR@MEM","MEM","POR","","","",""
"24457-20357","SF","Jalen","Jalen Jones","Jones","5.900000254313151","12","3600","DAL@LAL","DAL","LAL","","","",""
"24457-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","18.417910447761194","67","3600","CLE@CHA","CHA","CLE","GTD","Illness","",""
"24457-23447","C","Richaun","Richaun Holmes","Holmes","14.723077236077724","39","3600","NY@PHI","PHI","NY","","","",""
"24457-80813","PG","Frank","Frank Ntilikina","Ntilikina","14.505479786494007","73","3600","NY@PHI","NY","PHI","","","",""
"24457-80816","SG","Malik","Malik Monk","Monk","8.90357153756278","56","3600","CLE@CHA","CHA","CLE","","","",""
"24457-67556","PG","Tyler","Tyler Dorsey","Dorsey","11.300000508626303","48","3600","ATL@MIN","ATL","MIN","","","",""
"24457-16906","PG","Julyan","Julyan Stone","Stone","3.264705882352941","17","3500","CLE@CHA","CHA","CLE","","","",""
"24457-66061","SF","Dwayne","Dwayne Bacon","Bacon","7.674509684244792","51","3500","CLE@CHA","CHA","CLE","","","",""
"24457-59416","SF","John","John Holland","Holland","4.040000152587891","20","3500","CLE@CHA","CLE","CHA","","","",""
"24457-16411","SG","CJ","CJ Wilcox","Wilcox","2.5636364329944956","22","3500","POR@MEM","POR","MEM","","","",""
"24457-23581","PF","Amile","Amile Jefferson","Jefferson","0","0","3500","ATL@MIN","MIN","ATL","","","",""
"24457-37931","C","Aron","Aron Baynes","Baynes","15.246575342465754","73","3500","BOS@UTA","BOS","UTA","","","",""
"24457-12339","C","Ekpe","Ekpe Udoh","Udoh","12.536206475619611","58","3500","BOS@UTA","UTA","BOS","","","",""
"24457-82489","SG","Myke","Myke Henry","Henry","13.266666666666667","15","3500","POR@MEM","MEM","POR","","","",""
"24457-82491","SF","James","James Webb III","Webb III","5.155555725097656","9","3500","BKN@ORL","BKN","ORL","","","",""
"24457-23612","SG","Marcus","Marcus Georges-Hunt","Georges-Hunt","2.5174999237060547","40","3500","ATL@MIN","MIN","ATL","","","",""
"24457-12354","C","Cole","Cole Aldrich","Aldrich","2.031578867059005","19","3500","ATL@MIN","MIN","ATL","GTD","Illness","",""
"24457-23618","PG","Milton","Milton Doyle","Doyle","6.966666539510091","6","3500","BKN@ORL","BKN","ORL","","","",""
"24457-12366","SF","Gordon","Gordon Hayward","Hayward","3.200000047683716","1","3500","BOS@UTA","BOS","UTA","O","Ankle","",""
"24457-23119","PG","Rodney","Rodney Purvis","Purvis","8.214285714285714","7","3500","BKN@ORL","ORL","BKN","","","",""
"24457-23121","PF","Tyler","Tyler Cavanaugh","Cavanaugh","10.159459294499579","37","3500","ATL@MIN","ATL","MIN","","","",""
"24457-9810","PG","Jerryd","Jerryd Bayless","Bayless","13.461538461538462","39","3500","NY@PHI","PHI","NY","","","",""
"24457-23648","SF","Erik","Erik McCree","McCree","0.800000011920929","4","3500","BOS@UTA","UTA","BOS","","","",""
"24457-43109","PF","Alec","Alec Peters","Peters","5.230769230769231","13","3500","LAC@PHO","PHO","LAC","","","",""
"24457-23654","PF","Brice","Brice Johnson","Johnson","6.844444274902344","18","3500","POR@MEM","MEM","POR","","","",""
"24457-15975","SG","C.J.","C.J. Williams","Williams","12.733333333333333","30","3500","LAC@PHO","LAC","PHO","","","",""
"24457-23655","PG","Marcus","Marcus Paige","Paige","7.800000190734863","2","3500","CLE@CHA","CHA","CLE","","","",""
"24457-23156","PF","Georges","Georges Niang","Niang","3.0166667302449546","6","3500","BOS@UTA","UTA","BOS","","","",""
"24457-41077","PG","Sindarius","Sindarius Thornwell","Thornwell","9.263076547475961","65","3500","LAC@PHO","LAC","PHO","","","",""
"24457-15993","SG","Pat","Pat Connaughton","Connaughton","10.48918935414907","74","3500","POR@MEM","POR","MEM","","","",""
"24457-24186","SG","Tyrone","Tyrone Wallace","Wallace","20.199999722567473","22","3500","LAC@PHO","LAC","PHO","","","",""
"24457-58490","PG","Wade","Wade Baldwin IV","Baldwin IV","1.2000000476837158","1","3500","POR@MEM","POR","MEM","","","",""
"24457-23676","SG","Damyean","Damyean Dotson","Dotson","5.805263318513569","38","3500","NY@PHI","NY","PHI","GTD","Foot","",""
"24457-41597","SF","Johnathan","Johnathan Motley","Motley","8.466666539510092","6","3500","DAL@LAL","DAL","LAL","","","",""
"24457-66174","PG","Jawun","Jawun Evans","Evans","11.745833079020182","48","3500","LAC@PHO","LAC","PHO","","","",""
"24457-9862","PF","Amir","Amir Johnson","Johnson","14.374242609197443","66","3500","NY@PHI","PHI","NY","","","",""
"24457-12424","C","Timofey","Timofey Mozgov","Mozgov","8.799999782017299","28","3500","BKN@ORL","BKN","ORL","","","",""
"24457-66185","PF","Caleb","Caleb Swanigan","Swanigan","5.457142784481957","21","3500","POR@MEM","POR","MEM","","","",""
"24457-63126","SF","Cedi","Cedi Osman","Osman","7.335185298213252","54","3500","CLE@CHA","CLE","CHA","GTD","Hip","",""
"24457-58519","PG","Gary","Gary Payton II","Payton II","5.373684130216899","19","3500","DAL@LAL","LAL","DAL","","","",""
"24457-70821","C","Georgios","Georgios Papagiannis","Papagiannis","6.668749809265137","16","3500","POR@MEM","POR","MEM","","","",""
"24457-42662","SF","Troy","Troy Williams","Williams","13.052631578947368","19","3500","NY@PHI","NY","PHI","","","",""
"24457-70823","PF","Guerschon","Guerschon Yabusele","Yabusele","4.296428680419922","28","3500","BOS@UTA","BOS","UTA","","","",""
"24457-70825","SG","Timothe","Timothe Luwawu-Cabarrot","Luwawu-Cabarrot","9.219230651855469","52","3500","NY@PHI","PHI","NY","GTD","Knee","",""
"24457-70827","C","Ivica","Ivica Zubac","Zubac","6.517647238338695","34","3500","DAL@LAL","LAL","DAL","","","",""
"24457-70826","SG","Furkan","Furkan Korkmaz","Korkmaz","3.6777776082356772","9","3500","NY@PHI","PHI","NY","","","",""
"24457-14510","SG","Alec","Alec Burks","Burks","14.431667073567708","60","3500","BOS@UTA","UTA","BOS","","","",""
"24457-42158","SG","Jabari","Jabari Bird","Bird","1.9000000272478377","7","3500","BOS@UTA","BOS","UTA","","","",""
"24457-49336","SF","DeAndre'","DeAndre' Bembry","Bembry","11.795237949916295","21","3500","ATL@MIN","ATL","MIN","O","Abdomen","",""
"24457-23744","SF","Justin","Justin Anderson","Anderson","11.130302660392992","33","3500","NY@PHI","PHI","NY","","","",""
"24457-42689","PG","Tyler","Tyler Ennis","Ennis","8.428888617621528","45","3500","DAL@LAL","LAL","DAL","","","",""
"24457-15560","PG","Shabazz","Shabazz Napier","Napier","17.51212195194129","66","3500","POR@MEM","POR","MEM","","","",""
"24457-14537","SF","Chandler","Chandler Parsons","Parsons","14.940000697544642","35","3500","POR@MEM","MEM","POR","","","",""
"24457-16081","PF","Khem","Khem Birch","Birch","9.942424427379262","33","3500","BKN@ORL","ORL","BKN","","","",""
"24457-81621","PF","Maxi","Maxi Kleber","Kleber","12.046875","64","3500","DAL@LAL","DAL","LAL","","","",""
"24457-81623","SG","Kobi","Kobi Simmons","Simmons","10.795833587646484","24","3500","POR@MEM","MEM","POR","","","",""
"24457-58081","PG","Tyus","Tyus Jones","Jones","13.914666341145834","75","3500","ATL@MIN","MIN","ATL","","","",""
"24457-58083","C","Jahlil","Jahlil Okafor","Okafor","11.62962962962963","27","3500","BKN@ORL","BKN","ORL","","","",""
"24457-23780","SF","Jake","Jake Layman","Layman","2.8933334350585938","30","3500","POR@MEM","POR","MEM","","","",""
"24457-15591","C","Miles","Miles Plumlee","Plumlee","11.791666666666666","48","3500","ATL@MIN","ATL","MIN","","","",""
"24457-9962","PF","Jonas","Jonas Jerebko","Jerebko","11.793939763849432","66","3500","BOS@UTA","UTA","BOS","","","",""
"24457-67312","C","Thomas","Thomas Bryant","Bryant","1.8363637057217685","11","3500","DAL@LAL","LAL","DAL","","","",""
"24457-23282","SF","Sam","Sam Dekker","Dekker","8.385074444671176","67","3500","LAC@PHO","LAC","PHO","","","",""
"24457-23801","SG","Nik","Nik Stauskas","Stauskas","7.425714111328125","35","3500","BKN@ORL","BKN","ORL","","","",""
"24457-23294","SG","Danuel","Danuel House","House","8.962499618530273","16","3500","LAC@PHO","PHO","LAC","","","",""
"24457-9475","PG","Derrick","Derrick Rose","Rose","13.123809814453125","21","3500","ATL@MIN","MIN","ATL","O","Ankle","",""
"24457-15620","PF","Okaro","Okaro White","White","6.866666793823242","6","3500","CLE@CHA","CLE","CHA","","","",""
"24457-9479","SF","Luol","Luol Deng","Deng","5.5","1","3500","DAL@LAL","LAL","DAL","","","",""
"24457-9483","C","Joakim","Joakim Noah","Noah","6.114285605294364","7","3500","NY@PHI","NY","PHI","O","Coach's decision","",""
"24457-19726","SG","Abdel","Abdel Nader","Nader","6.409999847412109","40","3500","BOS@UTA","BOS","UTA","","","",""
"24457-55055","PG","Dante","Dante Exum","Exum","12.133333841959635","6","3500","BOS@UTA","UTA","BOS","","","",""
"24457-18704","PG","David","David Stockton","Stockton","1","1","3500","BOS@UTA","UTA","BOS","","","",""
"24457-40208","PG","Raul","Raul Neto","Neto","9.138461381961138","39","3500","BOS@UTA","UTA","BOS","O","Wrist","",""
"24457-9507","SG","Arron","Arron Afflalo","Afflalo","6.094000244140625","50","3500","BKN@ORL","ORL","BKN","","","",""
"24457-71467","PG","Malcolm","Malcolm Delaney","Delaney","14.064814814814815","54","3500","ATL@MIN","ATL","MIN","O","Ankle","",""
"24457-48940","SF","Wes","Wes Iwundu","Iwundu","8.865454656427557","55","3500","BKN@ORL","ORL","BKN","","","",""
"24457-15669","C","Meyers","Meyers Leonard","Leonard","6.517857142857143","28","3500","POR@MEM","POR","MEM","","","",""
"24457-41269","PG","Demetrius","Demetrius Jackson","Jackson","3.528571537562779","14","3500","NY@PHI","PHI","NY","","","",""
"24457-41272","SF","Jamel","Jamel Artis","Artis","5.342857360839844","7","3500","BKN@ORL","ORL","BKN","","","",""
"24457-82744","SG","Shaquille","Shaquille Harrison","Harrison","13.368749618530273","16","3500","LAC@PHO","PHO","LAC","","","",""
