"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"24574-40201","PG","Dennis","Dennis Schroder","Schroder","33.24029996501866","67","7000","ORL@ATL","ATL","ORL","O","Ankle","",""
"24574-9581","C","Marc","Marc Gasol","Gasol","37.4528564453125","70","7000","MEM@POR","MEM","POR","GTD","Groin","",""
"24574-17333","SG","Will","Will Barton","Barton","30.369332682291667","75","7000","MIL@DEN","DEN","MIL","","","",""
"24574-9692","SG","Tyreke","Tyreke Evans","Evans","35.29423170823317","52","7000","MEM@POR","MEM","POR","O","Personal","",""
"24574-58460","SG","Devin","Devin Booker","Booker","37.17222312644676","54","6900","PHO@GS","PHO","GS","O","Hand","",""
"24574-9446","PG","Jeff","Jeff Teague","Teague","30.710606430516098","66","6800","UTA@MIN","MIN","UTA","","","",""
"24574-9621","C","Brook","Brook Lopez","Lopez","24.853730614505597","67","6800","SAC@LAL","LAL","SAC","","","",""
"24574-14509","SG","Klay","Klay Thompson","Thompson","30.029411764705884","68","6700","PHO@GS","GS","PHO","","","",""
"24574-24544","SG","Gary","Gary Harris","Harris","29.743077674278847","65","6600","MIL@DEN","DEN","MIL","O","Knee","",""
"24574-15946","SF","Harrison","Harrison Barnes","Barnes","30.267123287671232","73","6500","DAL@CLE","DAL","CLE","","","",""
"24574-23120","SF","TJ","TJ Warren","Warren","31.26307654747596","65","6500","PHO@GS","PHO","GS","O","Knee","",""
"24574-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","28.444116928998163","68","6500","SAC@LAL","SAC","LAL","","","",""
"24574-59318","SF","Joe","Joe Ingles","Ingles","25.576316431949014","76","6500","UTA@MIN","UTA","MIN","","","",""
"24574-80814","PG","Dennis","Dennis Smith Jr.","Smith Jr.","27.94394013375947","66","6400","DAL@CLE","DAL","CLE","","","",""
"24574-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","24.41587224082341","63","6200","MEM@POR","POR","MEM","","","",""
"24574-23665","SG","Buddy","Buddy Hield","Hield","23.263157894736842","76","6200","SAC@LAL","SAC","LAL","","","",""
"24574-23096","SG","Evan","Evan Fournier","Fournier","27.53157980400219","57","6100","ORL@ATL","ORL","ATL","O","Knee","",""
"24574-49349","PG","Isaiah","Isaiah Taylor","Taylor","13.116393042392419","61","6100","ORL@ATL","ATL","ORL","","","",""
"24574-18821","SF","Jonathon","Jonathon Simmons","Simmons","22.917392012001812","69","6100","ORL@ATL","ORL","ATL","O","Wrist","",""
"24574-49116","SG","Andrew","Andrew Wiggins","Wiggins","29.303894835633116","77","6100","UTA@MIN","MIN","UTA","","","",""
"24574-15582","PG","Quinn","Quinn Cook","Cook","14.437036584924769","27","6000","PHO@GS","GS","PHO","","","",""
"24574-15636","SG","Kentavious","Kentavious Caldwell-Pope","Caldwell-Pope","27.23432762943097","67","6000","SAC@LAL","LAL","SAC","","","",""
"24574-63123","SF","Mario","Mario Hezonja","Hezonja","18.511765423943014","68","5900","ORL@ATL","ORL","ATL","","","",""
"24574-66236","PF","John","John Collins","Collins","24.386955814085145","69","5900","ORL@ATL","ATL","ORL","","","",""
"24574-66048","SF","Brandon","Brandon Ingram","Ingram","29.98166707356771","60","5800","SAC@LAL","LAL","SAC","O","Concussion","",""
"24574-9787","SF","DeMarre","DeMarre Carroll","Carroll","26.966196839238556","71","5800","DET@BKN","BKN","DET","","","",""
"24574-23798","SG","Caris","Caris LeVert","LeVert","25.143939393939394","66","5800","DET@BKN","BKN","DET","","","",""
"24574-14523","PG","Reggie","Reggie Jackson","Jackson","25.028204502203526","39","5600","DET@BKN","DET","BKN","","","",""
"24574-9508","PF","Carmelo","Carmelo Anthony","Anthony","27.773972602739725","73","5600","OKC@NO","OKC","NO","","","",""
"24574-16301","C","Dewayne","Dewayne Dedmon","Dedmon","24.24035002055921","57","5600","ORL@ATL","ATL","ORL","","","",""
"24574-66109","PF","Skal","Skal Labissiere","Labissiere","18.8135593220339","59","5500","SAC@LAL","SAC","LAL","","","",""
"24574-12351","PF","Derrick","Derrick Favors","Favors","26.922535211267604","71","5500","UTA@MIN","UTA","MIN","","","",""
"24574-9455","PG","Rajon","Rajon Rondo","Rondo","26.12542414261123","59","5500","OKC@NO","NO","OKC","","","",""
"24574-9466","PG","D.J.","D.J. Augustin","Augustin","19.095588235294116","68","5500","ORL@ATL","ORL","ATL","","","",""
"24574-23825","C","Nerlens","Nerlens Noel","Noel","16.593103869207972","29","5500","DAL@CLE","DAL","CLE","","","",""
"24574-9495","PG","J.J.","J.J. Barea","Barea","24.282089916627797","67","5500","DAL@CLE","DAL","CLE","O","Personal","",""
"24574-80821","C","Jarrett","Jarrett Allen","Allen","18.834848114938445","66","5500","DET@BKN","BKN","DET","","","",""
"24574-58463","PG","Tyler","Tyler Ulis","Ulis","17.00454619436553","66","5400","PHO@GS","PHO","GS","","","",""
"24574-67707","PF","Marquese","Marquese Chriss","Chriss","19.057971014492754","69","5400","PHO@GS","PHO","GS","","","",""
"24574-58576","PF","Kevon","Kevon Looney","Looney","11.76557397060707","61","5300","PHO@GS","GS","PHO","","","",""
"24574-19138","PG","Elfrid","Elfrid Payton","Payton","29.560318235367063","63","5200","PHO@GS","PHO","GS","GTD","Knee","",""
"24574-20992","PF","Larry","Larry Nance Jr.","Nance Jr.","24.54000040690104","60","5100","DAL@CLE","CLE","DAL","","","",""
"24574-16178","SF","Maurice","Maurice Harkless","Harkless","15.116949566340041","59","5100","MEM@POR","POR","MEM","O","Knee","",""
"24574-16359","SG","Malcolm","Malcolm Brogdon","Brogdon","24.193478791610055","46","5100","MIL@DEN","MIL","DEN","O","Quadriceps","",""
"24574-15952","PF","John","John Henson","Henson","23.85","70","5000","MIL@DEN","MIL","DEN","GTD","Undisclosed","",""
"24574-9920","PF","Anthony","Anthony Tolliver","Tolliver","14.602739726027398","73","5000","DET@BKN","DET","BKN","","","",""
"24574-14533","PG","Shelvin","Shelvin Mack","Mack","16.748387490549394","62","5000","ORL@ATL","ORL","ATL","","","",""
"24574-9481","PF","Taj","Taj Gibson","Gibson","25.971429205560064","77","5000","UTA@MIN","MIN","UTA","","","",""
"24574-9636","SF","Wilson","Wilson Chandler","Chandler","21.8768115942029","69","5000","MIL@DEN","DEN","MIL","GTD","Nose","",""
"24574-12368","SF","Nemanja","Nemanja Bjelica","Bjelica","15.675806845388104","62","4900","UTA@MIN","MIN","UTA","","","",""
"24574-40562","SG","Josh","Josh Hart","Hart","15.255356924874443","56","4900","SAC@LAL","LAL","SAC","","","",""
"24574-42665","PG","Andrew","Andrew Harrison","Harrison","19.10178484235491","56","4900","MEM@POR","MEM","POR","O","Wrist","",""
"24574-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","28.491998697916667","75","4800","DET@BKN","BKN","DET","","","",""
"24574-23772","PG","Yogi","Yogi Ferrell","Ferrell","19.619736520867598","76","4800","DAL@CLE","DAL","CLE","","","",""
"24574-9579","PF","Zach","Zach Randolph","Randolph","26.506780074814618","59","4800","SAC@LAL","SAC","LAL","GTD","Personal","",""
"24574-80810","PG","De'Aaron","De'Aaron Fox","Fox","22.133332625679348","69","4800","SAC@LAL","SAC","LAL","","","",""
"24574-15405","PF","JaMychal","JaMychal Green","Green","24.35090997869318","55","4700","MEM@POR","MEM","POR","","","",""
"24574-14522","PF","Nikola","Nikola Mirotic","Mirotic","28.646937779017858","49","4700","OKC@NO","NO","OKC","","","",""
"24574-9664","SF","Andre","Andre Iguodala","Iguodala","18.858729771205358","63","4700","PHO@GS","GS","PHO","GTD","Knee","",""
"24574-18376","SG","Damion","Damion Lee","Lee","22.211110432942707","9","4700","ORL@ATL","ATL","ORL","","","",""
"24574-42550","PF","Jabari","Jabari Parker","Parker","20.7160009765625","25","4600","MIL@DEN","MIL","DEN","","","",""
"24574-12359","SF","Evan","Evan Turner","Turner","16.726027397260275","73","4600","MEM@POR","POR","MEM","","","",""
"24574-15501","SF","Allen","Allen Crabbe","Crabbe","22.11857212611607","70","4600","DET@BKN","BKN","DET","","","",""
"24574-20640","SG","Jordan","Jordan Clarkson","Clarkson","22.529332682291667","75","4600","DAL@CLE","CLE","DAL","","","",""
"24574-64017","C","Salah","Salah Mejri","Mejri","13.130508681475106","59","4500","DAL@CLE","DAL","CLE","","","",""
"24574-15947","SF","Reggie","Reggie Bullock","Bullock","18.80333251953125","60","4500","DET@BKN","DET","BKN","","","",""
"24574-40769","PF","Jordan","Jordan Bell","Bell","16.215686274509803","51","4500","PHO@GS","GS","PHO","","","",""
"24574-80811","PF","Jonathan","Jonathan Isaac","Isaac","16.403846153846153","26","4500","ORL@ATL","ORL","ATL","","","",""
"24574-15800","PF","Jae","Jae Crowder","Crowder","17.63378411370355","74","4500","UTA@MIN","UTA","MIN","","","",""
"24574-15814","C","Alex","Alex Len","Len","21.673846905048077","65","4500","PHO@GS","PHO","GS","O","Ankle","",""
"24574-58350","SF","Stanley","Stanley Johnson","Johnson","18.480953156001984","63","4500","DET@BKN","DET","BKN","","","",""
"24574-16405","SG","Terrence","Terrence Ross","Ross","19.113636363636363","22","4400","ORL@ATL","ORL","ATL","O","Knee","",""
"24574-9448","SG","Jamal","Jamal Crawford","Crawford","16.24","75","4400","UTA@MIN","MIN","UTA","","","",""
"24574-9500","PF","Dirk","Dirk Nowitzki","Nowitzki","24.005333658854166","75","4400","DAL@CLE","DAL","CLE","","","",""
"24574-20805","SG","Troy","Troy Daniels","Daniels","12.532894736842104","76","4400","PHO@GS","PHO","GS","","","",""
"24574-9606","SF","Corey","Corey Brewer","Brewer","11.608955041686102","67","4400","OKC@NO","OKC","NO","","","",""
"24574-12511","PG","Ish","Ish Smith","Smith","22.228947689658717","76","4300","DET@BKN","DET","BKN","","","",""
"24574-9473","C","Tyson","Tyson Chandler","Chandler","20.67608642578125","46","4300","PHO@GS","PHO","GS","O","Neck","",""
"24574-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","22.19459492451436","74","4300","SAC@LAL","SAC","LAL","","","",""
"24574-40819","PF","Jarell","Jarell Martin","Martin","16.807042941241196","71","4300","MEM@POR","MEM","POR","","","",""
"24574-15904","SG","Rodney","Rodney Hood","Hood","22.29642813546317","56","4200","DAL@CLE","CLE","DAL","","","",""
"24574-14554","SF","E'Twaun","E'Twaun Moore","Moore","20.976315146998356","76","4200","OKC@NO","NO","OKC","","","",""
"24574-9960","SF","Omri","Omri Casspi","Casspi","13.028301886792454","53","4200","PHO@GS","GS","PHO","GTD","Ankle","",""
"24574-58490","PG","Wade","Wade Baldwin IV","Baldwin IV","8","3","4100","MEM@POR","POR","MEM","","","",""
"24574-9629","PF","David","David West","West","17.756715689132463","67","4100","PHO@GS","GS","PHO","","","",""
"24574-49115","SG","Wayne","Wayne Selden","Selden","14.185293758616728","34","4100","MEM@POR","MEM","POR","","","",""
"24574-9703","PG","George","George Hill","Hill","20.116922701322114","65","4100","DAL@CLE","CLE","DAL","O","Ankle","",""
"24574-58134","SF","Justin","Justin Jackson","Jackson","12.717460511222718","63","4000","SAC@LAL","SAC","LAL","","","",""
"24574-16196","PF","Dwight","Dwight Powell","Powell","19.649999670080238","74","4000","DAL@CLE","DAL","CLE","","","",""
"24574-9671","C","Marreese","Marreese Speights","Speights","12.905999755859375","50","4000","ORL@ATL","ORL","ATL","","","",""
"24574-49114","PG","Frank","Frank Mason","Mason","16.96938775510204","49","4000","SAC@LAL","SAC","LAL","","","",""
"24574-16363","SF","Joe","Joe Harris","Harris","17.90405438397382","74","4000","DET@BKN","BKN","DET","","","",""
"24574-9731","C","Kosta","Kosta Koufos","Koufos","19.223944005831868","71","3900","SAC@LAL","SAC","LAL","","","",""
"24574-15469","PF","Quincy","Quincy Acy","Acy","13.046875","64","3900","DET@BKN","BKN","DET","","","",""
"24574-70819","PF","Dragan","Dragan Bender","Bender","14.633766867897727","77","3900","PHO@GS","PHO","GS","","","",""
"24574-14501","C","Tristan","Tristan Thompson","Thompson","16.59148910197806","47","3900","DAL@CLE","CLE","DAL","","","",""
"24574-14524","SF","MarShon","MarShon Brooks","Brooks","31.700000762939453","2","3900","MEM@POR","MEM","POR","GTD","Ankle","",""
"24574-81621","PF","Maxi","Maxi Kleber","Kleber","12.404545639500473","66","3900","DAL@CLE","DAL","CLE","","","",""
"24574-15591","C","Miles","Miles Plumlee","Plumlee","12.069388253348214","49","3900","ORL@ATL","ATL","ORL","","","",""
"24574-23831","PF","Jerami","Jerami Grant","Grant","17.214474326685856","76","3900","OKC@NO","OKC","NO","","","",""
"24574-60233","SF","Dillon","Dillon Brooks","Brooks","17.6077928419237","77","3900","MEM@POR","MEM","POR","","","",""
"24574-9613","SG","Devin","Devin Harris","Harris","15.43230731670673","65","3900","MIL@DEN","DEN","MIL","","","",""
"24574-18338","SF","Royce","Royce O'Neale","O'Neale","12.29047599671379","63","3900","UTA@MIN","UTA","MIN","","","",""
"24574-67025","PF","Ivan","Ivan Rabb","Rabb","10.263333129882813","30","3900","MEM@POR","MEM","POR","","","",""
"24574-17894","C","Mike","Mike Muscala","Muscala","16.385105863530587","47","3900","ORL@ATL","ATL","ORL","","","",""
"24574-9737","SG","Nick","Nick Young","Young","10.952702702702704","74","3800","PHO@GS","GS","PHO","","","",""
"24574-15961","C","Tyler","Tyler Zeller","Zeller","14.64500020345052","60","3800","MIL@DEN","MIL","DEN","","","",""
"24574-55055","PG","Dante","Dante Exum","Exum","14.574999809265137","8","3800","UTA@MIN","UTA","MIN","","","",""
"24574-9506","SG","JR","JR Smith","Smith","16.609459129539697","74","3800","DAL@CLE","CLE","DAL","","","",""
"24574-82744","SG","Shaquille","Shaquille Harrison","Harrison","14.688888549804688","18","3800","PHO@GS","PHO","GS","","","",""
"24574-23981","SG","Alex","Alex Caruso","Caruso","9.063333129882812","30","3800","SAC@LAL","LAL","SAC","","","",""
"24574-66046","SG","Luke","Luke Kennard","Kennard","13.592537495627331","67","3800","DET@BKN","DET","BKN","","","",""
"24574-66091","PF","Cheick","Cheick Diallo","Diallo","11.769565748131793","46","3700","OKC@NO","NO","OKC","","","",""
"24574-23624","SF","Andrew","Andrew White","White","8.564285823277064","14","3700","ORL@ATL","ATL","ORL","","","",""
"24574-20064","PG","Matthew","Matthew Dellavedova","Dellavedova","12.016216381176099","37","3700","MIL@DEN","MIL","DEN","O","Ankle","",""
"24574-16506","PG","Dwight","Dwight Buycks","Buycks","12.989655593345905","29","3700","DET@BKN","DET","BKN","","","",""
"24574-17542","C","Alan","Alan Williams","Williams","14.833333333333334","3","3700","PHO@GS","PHO","GS","","","",""
"24574-15560","PG","Shabazz","Shabazz Napier","Napier","17.405881993910846","68","3700","MEM@POR","POR","MEM","","","",""
"24574-14537","SF","Chandler","Chandler Parsons","Parsons","15.208333333333334","36","3700","MEM@POR","MEM","POR","GTD","Rest","",""
"24574-81623","SG","Kobi","Kobi Simmons","Simmons","11.296154315655048","26","3700","MEM@POR","MEM","POR","","","",""
"24574-15590","PF","Mason","Mason Plumlee","Plumlee","20.84705846449908","68","3700","MIL@DEN","DEN","MIL","","","",""
"24574-15727","SG","Ben","Ben McLemore","McLemore","12.82","50","3700","MEM@POR","MEM","POR","","","",""
"24574-9643","PG","Shaun","Shaun Livingston","Livingston","12.277611575909514","67","3700","PHO@GS","GS","PHO","","","",""
"24574-80815","C","Zach","Zach Collins","Collins","11.029999796549479","60","3700","MEM@POR","POR","MEM","","","",""
"24574-9648","PF","Jeff","Jeff Green","Green","18.234722561306423","72","3700","DAL@CLE","CLE","DAL","","","",""
"24574-9739","C","JaVale","JaVale McGee","McGee","11.82000020345052","60","3600","PHO@GS","GS","PHO","","","",""
"24574-15417","SF","Solomon","Solomon Hill","Hill","10.366666793823242","6","3600","OKC@NO","NO","OKC","","","",""
"24574-12365","PF","Ed","Ed Davis","Davis","17.505263479132402","76","3600","MEM@POR","POR","MEM","O","Ankle","",""
"24574-58461","PF","Trey","Trey Lyles","Lyles","19.854411405675553","68","3600","MIL@DEN","DEN","MIL","","","",""
"24574-9870","SG","Kyle","Kyle Korver","Korver","15.504348533740941","69","3600","DAL@CLE","CLE","DAL","O","Foot","",""
"24574-14505","PF","Bismack","Bismack Biyombo","Biyombo","16.754666341145832","75","3600","ORL@ATL","ORL","ATL","","","",""
"24574-70827","C","Ivica","Ivica Zubac","Zubac","7.158333672417535","36","3600","SAC@LAL","LAL","SAC","","","",""
"24574-23294","SG","Danuel","Danuel House","House","9.055555555555555","18","3600","PHO@GS","PHO","GS","","","",""
"24574-16183","SF","JaKarr","JaKarr Sampson","Sampson","11.51111094156901","18","3600","SAC@LAL","SAC","LAL","","","",""
"24574-17747","PG","Ian","Ian Clark","Clark","12.289999825613839","70","3600","OKC@NO","NO","OKC","","","",""
"24574-80824","PG","Frank","Frank Jackson","Jackson","0","0","3600","OKC@NO","NO","OKC","O","Foot","",""
"24574-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","9.59375","16","3600","DAL@CLE","DAL","CLE","","","",""
"24574-66064","SG","Malik","Malik Beasley","Beasley","6.0783335367838545","60","3500","MIL@DEN","DEN","MIL","","","",""
"24574-59416","SF","John","John Holland","Holland","3.847619192940848","21","3500","DAL@CLE","CLE","DAL","","","",""
"24574-16411","SG","CJ","CJ Wilcox","Wilcox","2.5636364329944956","22","3500","MEM@POR","POR","MEM","","","",""
"24574-23581","PF","Amile","Amile Jefferson","Jefferson","0","0","3500","UTA@MIN","MIN","UTA","","","",""
"24574-12339","C","Ekpe","Ekpe Udoh","Udoh","12.536206475619611","58","3500","UTA@MIN","UTA","MIN","","","",""
"24574-12340","PF","Patrick","Patrick Patterson","Patterson","9.945454386921671","77","3500","OKC@NO","OKC","NO","","","",""
"24574-43064","PG","Kay","Kay Felder","Felder","6.6","15","3500","DET@BKN","DET","BKN","","","",""
"24574-82489","SG","Myke","Myke Henry","Henry","13.266666666666667","15","3500","MEM@POR","MEM","POR","","","",""
"24574-82491","SF","James","James Webb III","Webb III","5.155555725097656","9","3500","DET@BKN","BKN","DET","","","",""
"24574-23612","SG","Marcus","Marcus Georges-Hunt","Georges-Hunt","2.5174999237060547","40","3500","UTA@MIN","MIN","UTA","","","",""
"24574-12354","C","Cole","Cole Aldrich","Aldrich","2.031578867059005","19","3500","UTA@MIN","MIN","UTA","GTD","Illness","",""
"24574-23618","PG","Milton","Milton Doyle","Doyle","6.966666539510091","6","3500","DET@BKN","BKN","DET","","","",""
"24574-9804","C","Alexis","Alexis Ajinca","Ajinca","13.651282677283653","39","3500","OKC@NO","NO","OKC","O","Knee","",""
"24574-23119","PG","Rodney","Rodney Purvis","Purvis","8.833333333333334","9","3500","ORL@ATL","ORL","ATL","","","",""
"24574-66129","C","Deyonta","Deyonta Davis","Davis","12.962500435965401","56","3500","MEM@POR","MEM","POR","","","",""
"24574-23121","PF","Tyler","Tyler Cavanaugh","Cavanaugh","10.292105423776727","38","3500","ORL@ATL","ATL","ORL","","","",""
"24574-17491","SF","James","James Ennis III","Ennis III","14.743283399895056","67","3500","DET@BKN","DET","BKN","","","",""
"24574-23648","SF","Erik","Erik McCree","McCree","0.800000011920929","4","3500","UTA@MIN","UTA","MIN","","","",""
"24574-43109","PF","Alec","Alec Peters","Peters","5.666666666666667","15","3500","PHO@GS","PHO","GS","","","",""
"24574-68203","PF","Chris","Chris Boucher","Boucher","1.2000000476837158","1","3500","PHO@GS","GS","PHO","","","",""
"24574-17517","SG","Tony","Tony Snell","Snell","13.666666666666666","69","3500","MIL@DEN","MIL","DEN","","","",""
"24574-15982","SG","Reggie","Reggie Hearn","Hearn","1.5","2","3500","DET@BKN","DET","BKN","","","",""
"24574-23156","PF","Georges","Georges Niang","Niang","3.0166667302449546","6","3500","UTA@MIN","UTA","MIN","","","",""
"24574-15993","SG","Pat","Pat Connaughton","Connaughton","10.610526637027139","76","3500","MEM@POR","POR","MEM","","","",""
"24574-15994","C","Jack","Jack Cooley","Cooley","13.066666920979818","3","3500","SAC@LAL","SAC","LAL","","","",""
"24574-41082","C","Damian","Damian Jones","Jones","2.288888931274414","9","3500","PHO@GS","GS","PHO","","","",""
"24574-41597","SF","Johnathan","Johnathan Motley","Motley","8.37142835344587","7","3500","DAL@CLE","DAL","CLE","","","",""
"24574-23684","SG","Xavier","Xavier Munford","Munford","1.8666666348775227","6","3500","MIL@DEN","MIL","DEN","","","",""
"24574-12424","C","Timofey","Timofey Mozgov","Mozgov","8.799999782017299","28","3500","DET@BKN","BKN","DET","","","",""
"24574-66185","PF","Caleb","Caleb Swanigan","Swanigan","5.545454545454546","22","3500","MEM@POR","POR","MEM","","","",""
"24574-66196","SG","PJ","PJ Dozier","Dozier","1.100000023841858","2","3500","OKC@NO","OKC","NO","","","",""
"24574-63126","SF","Cedi","Cedi Osman","Osman","7.278181596235796","55","3500","DAL@CLE","CLE","DAL","","","",""
"24574-58519","PG","Gary","Gary Payton II","Payton II","5.373684130216899","19","3500","SAC@LAL","LAL","SAC","","","",""
"24574-66205","PF","Tyler","Tyler Lydon","Lydon","0","1","3500","MIL@DEN","DEN","MIL","O","Knee","",""
"24574-70821","C","Georgios","Georgios Papagiannis","Papagiannis","6.668749809265137","16","3500","MEM@POR","POR","MEM","","","",""
"24574-23717","SF","Shabazz","Shabazz Muhammad","Muhammad","7.85","40","3500","MIL@DEN","MIL","DEN","","","",""
"24574-70820","C","Thon","Thon Maker","Maker","12.836620062169894","71","3500","MIL@DEN","MIL","DEN","GTD","Groin","",""
"24574-70822","SF","Juan","Juan Hernangomez","Hernangomez","7.547826352326767","23","3500","MIL@DEN","DEN","MIL","","","",""
"24574-42664","PG","Aaron","Aaron Harrison","Harrison","11.449999809265137","4","3500","DAL@CLE","DAL","CLE","","","",""
"24574-70824","C","Ante","Ante Zizic","Zizic","7.146428789411273","28","3500","DAL@CLE","CLE","DAL","","","",""
"24574-42667","C","Dakari","Dakari Johnson","Johnson","5.027586312129579","29","3500","OKC@NO","OKC","NO","","","",""
"24574-14510","SG","Alec","Alec Burks","Burks","14.291803078573258","61","3500","UTA@MIN","UTA","MIN","","","",""
"24574-14515","SG","Iman","Iman Shumpert","Shumpert","11.335714067731585","14","3500","SAC@LAL","SAC","LAL","GTD","Foot","",""
"24574-49336","SF","DeAndre'","DeAndre' Bembry","Bembry","11.795237949916295","21","3500","ORL@ATL","ATL","ORL","GTD","Abdomen","",""
"24574-14521","PF","Kenneth","Kenneth Faried","Faried","14.081250190734863","32","3500","MIL@DEN","DEN","MIL","","","",""
"24574-16063","PF","Eric","Eric Moreland","Moreland","10.757377249295594","61","3500","DET@BKN","DET","BKN","","","",""
"24574-42689","PG","Tyler","Tyler Ennis","Ennis","8.491489491564161","47","3500","SAC@LAL","LAL","SAC","","","",""
"24574-14532","SF","Kyle","Kyle Singler","Singler","3.1666666666666665","12","3500","OKC@NO","OKC","NO","","","",""
"24574-16081","PF","Khem","Khem Birch","Birch","9.98857160295759","35","3500","ORL@ATL","ORL","ATL","","","",""
"24574-9940","SF","Dante","Dante Cunningham","Cunningham","13.6823533002068","68","3500","DET@BKN","BKN","DET","","","",""
"24574-14552","SG","DeAndre","DeAndre Liggins","Liggins","7.231481481481482","54","3500","OKC@NO","NO","OKC","","","",""
"24574-58081","PG","Tyus","Tyus Jones","Jones","13.990909725040584","77","3500","UTA@MIN","MIN","UTA","","","",""
