"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"24511-40255","SG","Davon","Davon Reed","Reed","7.335293938131893","17","3500","PHO@HOU","PHO","HOU","","","",""
"24511-40262","SG","Sterling","Sterling Brown","Brown","10.372916539510092","48","3500","MIL@LAL","MIL","LAL","","","",""
"24511-82761","SG","Jaylen","Jaylen Morris","Morris","10.116666793823242","6","3500","PHI@ATL","ATL","PHI","O","Ankle","",""
"24511-40267","PG","London","London Perrantes","Perrantes","0.9916666348775228","12","3500","NO@CLE","CLE","NO","","","",""
"24511-18256","SF","Doug","Doug McDermott","McDermott","12.966666666666667","75","3500","MIN@DAL","DAL","MIN","","","",""
"24511-63826","C","Boban","Boban Marjanovic","Marjanovic","10.590909090909092","33","3500","LAC@POR","LAC","POR","","","",""
"24511-9580","PF","Darrell","Darrell Arthur","Arthur","5.447368421052632","19","3500","DEN@OKC","DEN","OKC","","","",""
"24511-9583","PG","Mario","Mario Chalmers","Chalmers","17.451612903225808","62","3500","MEM@UTA","MEM","UTA","","","",""
"24511-9593","PG","Brandon","Brandon Jennings","Jennings","14.67777845594618","9","3500","MIL@LAL","MIL","LAL","","","",""
"24511-66424","C","Justin","Justin Patton","Patton","0","0","3500","MIN@DAL","MIN","DAL","","","",""
"24511-20357","SF","Jalen","Jalen Jones","Jones","5.6769233116736775","13","3500","MIN@DAL","DAL","MIN","","","",""
"24511-15762","SF","Darius","Darius Miller","Miller","12.903999837239583","75","3500","NO@CLE","NO","CLE","","","",""
"24511-16284","PG","Larry","Larry Drew II","Drew II","3.288888931274414","9","3500","NO@CLE","NO","CLE","","","",""
"24511-9631","C","Emeka","Emeka Okafor","Okafor","15.628572009858631","21","3500","NO@CLE","NO","CLE","","","",""
"24511-18338","SF","Royce","Royce O'Neale","O'Neale","11.937096380418346","62","3500","MEM@UTA","UTA","MEM","","","",""
"24511-16298","PF","Travis","Travis Wear","Wear","9.76923076923077","13","3500","MIL@LAL","LAL","MIL","","","",""
"24511-80815","C","Zach","Zach Collins","Collins","10.786441091763772","59","3500","LAC@POR","POR","LAC","","","",""
"24511-58800","SF","Daniel","Daniel Hamilton","Hamilton","5.9","5","3500","DEN@OKC","OKC","DEN","","","",""
"24511-9649","C","Nick","Nick Collison","Collison","3.9846153259277344","13","3500","DEN@OKC","OKC","DEN","","","",""
"24511-74163","PG","Josh","Josh Magette","Magette","9.012499809265137","16","3500","PHI@ATL","ATL","PHI","","","",""
"24511-80820","SG","Terrance","Terrance Ferguson","Ferguson","5.81206907075027","58","3500","DEN@OKC","OKC","DEN","","","",""
"24511-80823","C","Tony","Tony Bradley","Bradley","2.5222223069932728","9","3500","MEM@UTA","UTA","MEM","","","",""
"24511-58295","PF","D.J.","D.J. Wilson","Wilson","1.8714285350981212","21","3500","MIL@LAL","MIL","LAL","","","",""
"24511-48583","SG","Antonius","Antonius Cleveland","Cleveland","4.076923076923077","13","3500","PHI@ATL","ATL","PHI","O","Ankle","",""
"24511-40396","PG","Monte","Monte Morris","Morris","10.299999872843424","3","3500","DEN@OKC","DEN","OKC","","","",""
"24511-9677","PF","Jared","Jared Dudley","Dudley","9.244444444444444","45","3500","PHO@HOU","PHO","HOU","GTD","Ankle","",""
"24511-9678","C","Channing","Channing Frye","Frye","10.065217391304348","46","3500","MIL@LAL","LAL","MIL","","","",""
"24511-18393","PG","T.J.","T.J. McConnell","McConnell","18.951469870174634","68","3500","PHI@ATL","PHI","ATL","","","",""
"24511-67556","PG","Tyler","Tyler Dorsey","Dorsey","11.185713787468112","49","3500","PHI@ATL","ATL","PHI","","","",""
"24511-9706","SF","Richard","Richard Jefferson","Jefferson","3.845000076293945","20","3500","DEN@OKC","DEN","OKC","","","",""
"24511-9712","PG","Jose","Jose Calderon","Calderon","9.884615384615385","52","3500","NO@CLE","CLE","NO","","","",""
"24511-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","9.659999593098958","15","3500","MIN@DAL","DAL","MIN","","","",""
