"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"24542-14516","C","Enes","Enes Kanter","Kanter","30.85211267605634","71","6700","DET@NY","NY","DET","GTD","Back","",""
"24542-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","28.51641754605877","67","6600","GS@SAC","SAC","GS","","","",""
"24542-16233","SF","Josh","Josh Richardson","Richardson","26.847999674479166","75","6600","BKN@MIA","MIA","BKN","","","",""
"24542-80808","SF","Jayson","Jayson Tatum","Tatum","25.906579268606084","76","6500","TOR@BOS","BOS","TOR","","","",""
"24542-15559","SF","Jeremy","Jeremy Lamb","Lamb","24.017333984375","75","6400","CHA@WAS","CHA","WAS","GTD","Foot","",""
"24542-22541","PF","Kelly","Kelly Olynyk","Olynyk","24.3971435546875","70","6300","BKN@MIA","MIA","BKN","","","",""
"24542-9787","SF","DeMarre","DeMarre Carroll","Carroll","27.2","70","6200","BKN@MIA","BKN","MIA","","","",""
"24542-9809","SG","Nicolas","Nicolas Batum","Batum","28.21551724137931","58","6200","CHA@WAS","CHA","WAS","","","",""
"24542-15582","PG","Quinn","Quinn Cook","Cook","14.180769700270433","26","6200","GS@SAC","GS","SAC","","","",""
"24542-23665","SG","Buddy","Buddy Hield","Hield","23.125333658854167","75","6100","GS@SAC","SAC","GS","","","",""
"24542-15843","PG","Trey","Trey Burke","Burke","21.719999186197917","30","6000","DET@NY","NY","DET","","","",""
"24542-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","28.39814814814815","54","6000","DET@NY","NY","DET","","","",""
"24542-14511","PF","Markieff","Markieff Morris","Morris","23.662120472301137","66","5900","CHA@WAS","WAS","CHA","","","",""
"24542-9966","PF","James","James Johnson","Johnson","25.395588594324447","68","5800","BKN@MIA","MIA","BKN","","","",""
"24542-23798","SG","Caris","Caris LeVert","LeVert","24.724615009014425","65","5800","BKN@MIA","BKN","MIA","","","",""
"24542-14512","PF","Marcus","Marcus Morris","Morris","23.3183668486926","49","5700","TOR@BOS","BOS","TOR","","","",""
"24542-67026","SG","Jaylen","Jaylen Brown","Brown","25.576923076923077","65","5700","TOR@BOS","BOS","TOR","GTD","Toe","",""
"24542-9957","PF","Serge","Serge Ibaka","Ibaka","24.92999965122768","70","5700","TOR@BOS","TOR","BOS","","","",""
"24542-23097","PG","Tomas","Tomas Satoransky","Satoransky","18.289393569483902","66","5500","CHA@WAS","WAS","CHA","","","",""
"24542-17384","C","Kyle","Kyle O'Quinn","O'Quinn","20.342254208846832","71","5500","DET@NY","NY","DET","GTD","Hip","",""
"24542-58153","SF","Kelly","Kelly Oubre Jr.","Oubre Jr.","22.425675675675677","74","5400","CHA@WAS","WAS","CHA","","","",""
"24542-12337","C","Greg","Greg Monroe","Monroe","22.92954600941051","44","5300","TOR@BOS","BOS","TOR","","","",""
"24542-66109","PF","Skal","Skal Labissiere","Labissiere","18.815518083243536","58","5300","GS@SAC","SAC","GS","","","",""
"24542-9585","SG","Dwyane","Dwyane Wade","Wade","24.014516522807458","62","5300","BKN@MIA","MIA","BKN","","","",""
"24542-14523","PG","Reggie","Reggie Jackson","Jackson","24.900000321237666","38","5300","DET@NY","DET","NY","","","",""
"24542-15947","SF","Reggie","Reggie Bullock","Bullock","18.608474990068856","59","5200","DET@NY","DET","NY","","","",""
"24542-80821","C","Jarrett","Jarrett Allen","Allen","18.753846153846155","65","5200","BKN@MIA","BKN","MIA","","","",""
"24542-58576","PF","Kevon","Kevon Looney","Looney","11.646666463216146","60","5100","GS@SAC","GS","SAC","","","",""
"24542-23670","SG","Marcus","Marcus Smart","Smart","24.4129638671875","54","5000","TOR@BOS","BOS","TOR","O","Thumb","",""
"24542-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","28.35810810810811","74","5000","BKN@MIA","BKN","MIA","","","",""
"24542-24247","PG","Fred","Fred VanVleet","VanVleet","19.107142857142858","70","5000","TOR@BOS","TOR","BOS","","","",""
"24542-60021","PF","Pascal","Pascal Siakam","Siakam","18.777027027027028","74","4900","TOR@BOS","TOR","BOS","","","",""
"24542-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","17.629508596951844","61","4900","DET@NY","NY","DET","","","",""
"24542-58084","SF","Justise","Justise Winslow","Winslow","20.014516522807458","62","4900","BKN@MIA","MIA","BKN","","","",""
"24542-9579","PF","Zach","Zach Randolph","Randolph","26.506780074814618","59","4800","GS@SAC","SAC","GS","","","",""
"24542-80810","PG","De'Aaron","De'Aaron Fox","Fox","21.891176111557904","68","4800","GS@SAC","SAC","GS","","","",""
"24542-18600","PG","Tyler","Tyler Johnson","Johnson","22.15000036991004","66","4700","BKN@MIA","MIA","BKN","","","",""
"24542-9664","SF","Andre","Andre Iguodala","Iguodala","18.858729771205358","63","4700","GS@SAC","GS","SAC","O","Knee","",""
"24542-9920","PF","Anthony","Anthony Tolliver","Tolliver","14.424999660915798","72","4700","DET@NY","DET","NY","","","",""
"24542-15501","SF","Allen","Allen Crabbe","Crabbe","22.186956875566125","69","4600","BKN@MIA","BKN","MIA","","","",""
"24542-9661","C","Marcin","Marcin Gortat","Gortat","22.997333984375","75","4600","CHA@WAS","WAS","CHA","","","",""
"24542-40769","PF","Jordan","Jordan Bell","Bell","16.36199951171875","50","4500","GS@SAC","GS","SAC","","","",""
"24542-40830","PG","Delon","Delon Wright","Wright","19.26128953503024","62","4500","TOR@BOS","TOR","BOS","","","",""
"24542-9737","SG","Nick","Nick Young","Young","11.020547945205479","73","4400","GS@SAC","GS","SAC","","","",""
"24542-58378","C","Jakob","Jakob Poeltl","Poeltl","17.635999348958332","75","4400","TOR@BOS","TOR","BOS","","","",""
"24542-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","22.213698295697775","73","4400","GS@SAC","SAC","GS","","","",""
"24542-9451","PF","Marvin","Marvin Williams","Williams","19.316667344835068","72","4400","CHA@WAS","CHA","WAS","","","",""
"24542-12511","PG","Ish","Ish Smith","Smith","22.247999674479168","75","4300","DET@NY","DET","NY","","","",""
"24542-16448","PF","Frank","Frank Kaminsky","Kaminsky","19.07260340860445","73","4200","CHA@WAS","CHA","WAS","","","",""
"24542-9956","SG","Wayne","Wayne Ellington","Ellington","17.866197183098592","71","4200","BKN@MIA","MIA","BKN","","","",""
"24542-9960","SF","Omri","Omri Casspi","Casspi","13.028301886792454","53","4200","GS@SAC","GS","SAC","GTD","Ankle","",""
"24542-16363","SF","Joe","Joe Harris","Harris","17.904109589041095","73","4200","BKN@MIA","BKN","MIA","","","",""
"24542-66046","SG","Luke","Luke Kennard","Kennard","13.640908905954072","66","4200","DET@NY","DET","NY","","","",""
"24542-9629","PF","David","David West","West","17.7757568359375","66","4100","GS@SAC","GS","SAC","","","",""
"24542-58350","SF","Stanley","Stanley Johnson","Johnson","18.45322541267641","62","4100","DET@NY","DET","NY","","","",""
"24542-58134","SF","Justin","Justin Jackson","Jackson","12.719354444934476","62","4000","GS@SAC","SAC","GS","","","",""
"24542-80817","C","Bam","Bam Adebayo","Adebayo","18.08923152043269","65","4000","BKN@MIA","MIA","BKN","","","",""
"24542-49114","PG","Frank","Frank Mason","Mason","17.02916717529297","48","4000","GS@SAC","SAC","GS","","","",""
"24542-9731","C","Kosta","Kosta Koufos","Koufos","19.223944005831868","71","3900","GS@SAC","SAC","GS","","","",""
"24542-15469","PF","Quincy","Quincy Acy","Acy","13.009523421999008","63","3900","BKN@MIA","BKN","MIA","","","",""
"24542-16506","PG","Dwight","Dwight Buycks","Buycks","12.989655593345905","29","3700","DET@NY","DET","NY","","","",""
"24542-9605","PG","Ramon","Ramon Sessions","Sessions","12.495833079020182","24","3700","CHA@WAS","WAS","CHA","","","",""
"24542-63127","C","Willy","Willy Hernangomez","Hernangomez","9.911904471261161","42","3700","CHA@WAS","CHA","WAS","","","",""
"24542-9643","PG","Shaun","Shaun Livingston","Livingston","12.181818181818182","66","3700","GS@SAC","GS","SAC","","","",""
"24542-15834","PG","Shane","Shane Larkin","Larkin","9.364000244140625","50","3700","TOR@BOS","BOS","TOR","","","",""
"24542-9953","C","Ian","Ian Mahinmi","Mahinmi","12.672222561306423","72","3700","CHA@WAS","WAS","CHA","","","",""
"24542-16368","PF","Mike","Mike Scott","Scott","14.131883704144022","69","3700","CHA@WAS","WAS","CHA","","","",""
"24542-9739","C","JaVale","JaVale McGee","McGee","11.835593013440148","59","3600","GS@SAC","GS","SAC","","","",""
"24542-37931","C","Aron","Aron Baynes","Baynes","15.30675609691723","74","3600","TOR@BOS","BOS","TOR","","","",""
"24542-15691","C","Cody","Cody Zeller","Zeller","17.015151515151516","33","3600","CHA@WAS","CHA","WAS","O","Knee","",""
"24542-58457","SF","Devin","Devin Robinson","Robinson","0","0","3600","CHA@WAS","WAS","CHA","","","",""
"24542-41083","PF","Luke","Luke Kornet","Kornet","13.67142813546317","14","3600","DET@NY","NY","DET","","","",""
"24542-18435","PF","Alfonzo","Alfonzo McKinnie","McKinnie","2.361538520226112","13","3500","TOR@BOS","TOR","BOS","","","",""
"24542-40200","C","Lucas","Lucas Nogueira","Nogueira","9.102222357855903","45","3500","TOR@BOS","TOR","BOS","","","",""
"24542-16906","PG","Julyan","Julyan Stone","Stone","3.264705882352941","17","3500","CHA@WAS","CHA","WAS","","","",""
"24542-9483","C","Joakim","Joakim Noah","Noah","6.114285605294364","7","3500","DET@NY","NY","DET","O","Coach's decision","",""
"24542-66061","SF","Dwayne","Dwayne Bacon","Bacon","7.8230766883263225","52","3500","CHA@WAS","CHA","WAS","","","",""
"24542-19726","SG","Abdel","Abdel Nader","Nader","6.4243900950362045","41","3500","TOR@BOS","BOS","TOR","","","",""
"24542-55058","SF","Bruno","Bruno Caboclo","Caboclo","6.688888973659939","9","3500","GS@SAC","SAC","GS","","","",""
"24542-58658","SG","Patrick","Patrick McCaw","McCaw","9.81607164655413","56","3500","GS@SAC","GS","SAC","","","",""
"24542-16183","SF","JaKarr","JaKarr Sampson","Sampson","11.941176470588236","17","3500","GS@SAC","SAC","GS","","","",""
"24542-43064","PG","Kay","Kay Felder","Felder","6.6","15","3500","DET@NY","DET","NY","","","",""
"24542-82491","SF","James","James Webb III","Webb III","5.155555725097656","9","3500","BKN@MIA","BKN","MIA","","","",""
"24542-12349","PF","Luke","Luke Babbitt","Babbitt","9.081249872843424","48","3500","BKN@MIA","MIA","BKN","","","",""
"24542-11074","SG","Garrett","Garrett Temple","Temple","16.72923114483173","65","3500","GS@SAC","SAC","GS","GTD","Ankle","",""
"24542-23618","PG","Milton","Milton Doyle","Doyle","6.966666539510091","6","3500","BKN@MIA","BKN","MIA","","","",""
"24542-20806","SG","Treveon","Treveon Graham","Graham","9.358064713016633","62","3500","CHA@WAS","CHA","WAS","","","",""
"24542-12366","SF","Gordon","Gordon Hayward","Hayward","3.200000047683716","1","3500","TOR@BOS","BOS","TOR","O","Ankle","",""
"24542-17230","PG","Langston","Langston Galloway","Galloway","10.964814362702546","54","3500","DET@NY","DET","NY","","","",""
"24542-17491","SF","James","James Ennis III","Ennis III","14.804545084635416","66","3500","DET@NY","DET","NY","","","",""
"24542-59483","PF","Chris","Chris McCullough","McCullough","5","19","3500","CHA@WAS","WAS","CHA","","","",""
"24542-15964","PG","Lorenzo","Lorenzo Brown","Brown","4.6923076923076925","13","3500","TOR@BOS","TOR","BOS","","","",""
"24542-23655","PG","Marcus","Marcus Paige","Paige","7.800000190734863","2","3500","CHA@WAS","CHA","WAS","","","",""
"24542-41063","PF","Jordan","Jordan Mickey","Mickey","10.340909090909092","22","3500","BKN@MIA","MIA","BKN","","","",""
"24542-68203","PF","Chris","Chris Boucher","Boucher","1.2000000476837158","1","3500","GS@SAC","GS","SAC","GTD","Ankle","",""
"24542-15982","SG","Reggie","Reggie Hearn","Hearn","1.5","2","3500","DET@NY","DET","NY","","","",""
"24542-40561","PG","Derrick","Derrick Walton Jr.","Walton Jr.","6.3799997965494795","15","3500","BKN@MIA","MIA","BKN","","","",""
"24542-9589","C","Udonis","Udonis Haslem","Haslem","2.2538460951585035","13","3500","BKN@MIA","MIA","BKN","","","",""
"24542-15994","C","Jack","Jack Cooley","Cooley","8.899999618530273","2","3500","GS@SAC","SAC","GS","","","",""
"24542-41082","C","Damian","Damian Jones","Jones","2.0250000953674316","8","3500","GS@SAC","GS","SAC","","","",""
"24542-18811","PF","Malcolm","Malcolm Miller","Miller","4.3","15","3500","TOR@BOS","TOR","BOS","","","",""
"24542-23676","SG","Damyean","Damyean Dotson","Dotson","5.805263318513569","38","3500","DET@NY","NY","DET","","","",""
"24542-15744","SF","Rodney","Rodney McGruder","McGruder","9.964285714285714","14","3500","BKN@MIA","MIA","BKN","","","",""
"24542-58247","PG","Isaiah","Isaiah Whitehead","Whitehead","10.449999809265137","16","3500","BKN@MIA","BKN","MIA","O","Wrist","",""
"24542-12424","C","Timofey","Timofey Mozgov","Mozgov","8.799999782017299","28","3500","BKN@MIA","BKN","MIA","","","",""
"24542-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","18.351470947265625","68","3500","CHA@WAS","CHA","WAS","","","",""
"24542-9615","SG","Courtney","Courtney Lee","Lee","21.815277099609375","72","3500","DET@NY","NY","DET","GTD","Foot","",""
"24542-66455","PF","Henry","Henry Ellenson","Ellenson","5.196774390435988","31","3500","DET@NY","DET","NY","","","",""
"24542-66968","SF","Derrick","Derrick Jones Jr.","Jones Jr.","8.183333502875435","18","3500","BKN@MIA","MIA","BKN","","","",""
"24542-66203","SG","Malachi","Malachi Richardson","Richardson","6.626923194298377","26","3500","TOR@BOS","TOR","BOS","","","",""
"24542-16293","SG","Norman","Norman Powell","Powell","10.949206155443948","63","3500","TOR@BOS","TOR","BOS","","","",""
"24542-42662","SF","Troy","Troy Williams","Williams","13.289999389648438","20","3500","DET@NY","NY","DET","","","",""
"24542-70823","PF","Guerschon","Guerschon Yabusele","Yabusele","4.275862068965517","29","3500","TOR@BOS","BOS","TOR","","","",""
"24542-80813","PG","Frank","Frank Ntilikina","Ntilikina","14.427026697107264","74","3500","DET@NY","NY","DET","GTD","Illness","",""
"24542-42158","SG","Jabari","Jabari Bird","Bird","1.9000000272478377","7","3500","TOR@BOS","BOS","TOR","","","",""
"24542-58289","PG","Kadeem","Kadeem Allen","Allen","1.1636363809758967","11","3500","TOR@BOS","BOS","TOR","","","",""
"24542-80816","SG","Malik","Malik Monk","Monk","8.87719298245614","57","3500","CHA@WAS","CHA","WAS","","","",""
"24542-14515","SG","Iman","Iman Shumpert","Shumpert","11.335714067731585","14","3500","GS@SAC","SAC","GS","GTD","Foot","",""
"24542-9652","PG","Jameer","Jameer Nelson","Nelson","13.305999755859375","50","3500","DET@NY","DET","NY","","","",""
"24542-9654","SF","Vince","Vince Carter","Carter","13.35576923076923","52","3500","GS@SAC","SAC","GS","","","",""
"24542-48570","PF","Isaiah","Isaiah Hicks","Hicks","6.950000127156575","12","3500","DET@NY","NY","DET","","","",""
"24542-16063","PF","Eric","Eric Moreland","Moreland","10.716666666666667","60","3500","DET@NY","DET","NY","","","",""
"24542-9669","PF","Jason","Jason Smith","Smith","6.886666870117187","30","3500","CHA@WAS","WAS","CHA","","","",""
"24542-16071","PG","Tim","Tim Frazier","Frazier","12.262963189019096","54","3500","CHA@WAS","WAS","CHA","","","",""
"24542-9940","SF","Dante","Dante Cunningham","Cunningham","13.635820531133396","67","3500","BKN@MIA","BKN","MIA","","","",""
"24542-48598","SF","Semi","Semi Ojeleye","Ojeleye","5.857575850053267","66","3500","TOR@BOS","BOS","TOR","","","",""
"24542-16855","SG","Xavier","Xavier Silas","Silas","0","0","3500","TOR@BOS","BOS","TOR","","","",""
"24542-16859","SF","Lance","Lance Thomas","Thomas","9","68","3500","DET@NY","NY","DET","","","",""
"24542-34779","PF","Mangok","Mangok Mathiang","Mathiang","5.75","4","3500","CHA@WAS","CHA","WAS","","","",""
"24542-58083","C","Jahlil","Jahlil Okafor","Okafor","11.62962962962963","27","3500","BKN@MIA","BKN","MIA","","","",""
"24542-9454","C","Zaza","Zaza Pachulia","Pachulia","15.095312118530273","64","3500","GS@SAC","GS","SAC","","","",""
"24542-9968","SG","Jodie","Jodie Meeks","Meeks","10.576056681888204","71","3500","CHA@WAS","WAS","CHA","","","",""
"24542-9713","PG","Jarrett","Jarrett Jack","Jack","19.953449117726294","58","3500","DET@NY","NY","DET","","","",""
"24542-23801","SG","Nik","Nik Stauskas","Stauskas","7.425714111328125","35","3500","BKN@MIA","BKN","MIA","","","",""
"24542-68090","SF","OG","OG Anunoby","Anunoby","11.867163814715486","67","3500","TOR@BOS","TOR","BOS","","","",""
"24542-9725","SF","CJ","CJ Miles","Miles","15.95873054625496","63","3500","TOR@BOS","TOR","BOS","","","",""
