"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"24667-14522","PF","Nikola","Nikola Mirotic","Mirotic","28.31","50","4300","MEM@NO","NO","MEM","","","",""
"24667-23772","PG","Yogi","Yogi Ferrell","Ferrell","19.57307629707532","78","4300","DAL@ORL","DAL","ORL","","","",""
"24667-17894","C","Mike","Mike Muscala","Muscala","16.836734693877553","49","4300","MIA@ATL","ATL","MIA","","","",""
"24667-23447","C","Richaun","Richaun Holmes","Holmes","15.55813953488372","43","4200","PHI@DET","PHI","DET","","","",""
"24667-49115","SG","Wayne","Wayne Selden","Selden","14.462857491629464","35","4200","MEM@NO","MEM","NO","O","Knee","",""
"24667-40819","PF","Jarell","Jarell Martin","Martin","16.841666327582466","72","4100","MEM@NO","MEM","NO","","","",""
"24667-40830","PG","Delon","Delon Wright","Wright","19.0078125","64","4100","BOS@TOR","TOR","BOS","","","",""
"24667-80805","PG","Markelle","Markelle Fultz","Fultz","16.766665988498264","9","4100","PHI@DET","PHI","DET","","","",""
"24667-58378","C","Jakob","Jakob Poeltl","Poeltl","17.40519417106331","77","4000","BOS@TOR","TOR","BOS","","","",""
"24667-16196","PF","Dwight","Dwight Powell","Powell","19.584210847553454","76","4000","DAL@ORL","DAL","ORL","O","Knee","",""
"24667-9671","C","Marreese","Marreese Speights","Speights","12.905999755859375","50","4000","DAL@ORL","ORL","DAL","","","",""
"24667-67025","PF","Ivan","Ivan Rabb","Rabb","10.629032258064516","31","4000","MEM@NO","MEM","NO","","","",""
"24667-9862","PF","Amir","Amir Johnson","Johnson","14.636232237884963","69","3900","PHI@DET","PHI","DET","","","",""
"24667-14524","SF","MarShon","MarShon Brooks","Brooks","31.700000762939453","2","3900","MEM@NO","MEM","NO","GTD","Ankle","",""
"24667-42689","PG","Tyler","Tyler Ennis","Ennis","9.216326655173788","49","3900","SA@LAL","LAL","SA","","","",""
"24667-15727","SG","Ben","Ben McLemore","McLemore","12.980392156862745","51","3800","MEM@NO","MEM","NO","","","",""
"24667-70827","C","Ivica","Ivica Zubac","Zubac","7.660526476408306","38","3800","SA@LAL","LAL","SA","","","",""
"24667-16063","PF","Eric","Eric Moreland","Moreland","11.043548583984375","62","3800","PHI@DET","DET","PHI","","","",""
"24667-49675","PG","Derrick","Derrick White","White","6.688235114602482","17","3700","SA@LAL","SA","LAL","","","",""
"24667-23624","SF","Andrew","Andrew White","White","8.564285823277064","14","3700","MIA@ATL","ATL","MIA","","","",""
"24667-16506","PG","Dwight","Dwight Buycks","Buycks","12.989655593345905","29","3700","PHI@DET","DET","PHI","","","",""
"24667-15762","SF","Darius","Darius Miller","Miller","13.114285555752842","77","3700","MEM@NO","NO","MEM","","","",""
"24667-23981","SG","Alex","Alex Caruso","Caruso","9.209375381469727","32","3700","SA@LAL","LAL","SA","","","",""
"24667-80817","C","Bam","Bam Adebayo","Adebayo","18.08923152043269","65","3700","MIA@ATL","MIA","ATL","","","",""
"24667-14537","SF","Chandler","Chandler Parsons","Parsons","15.208333333333334","36","3700","MEM@NO","MEM","NO","O","Knee","",""
"24667-81621","PF","Maxi","Maxi Kleber","Kleber","12.53529447667739","68","3700","DAL@ORL","DAL","ORL","","","",""
"24667-15834","PG","Shane","Shane Larkin","Larkin","9.364000244140625","50","3700","BOS@TOR","BOS","TOR","O","Illness","",""
"24667-9956","SG","Wayne","Wayne Ellington","Ellington","17.59725993953339","73","3700","MIA@ATL","MIA","ATL","","","",""
"24667-15591","C","Miles","Miles Plumlee","Plumlee","12.307843376608457","51","3700","MIA@ATL","ATL","MIA","","","",""
"24667-23788","SG","Bryn","Bryn Forbes","Forbes","10.822368421052632","76","3700","SA@LAL","SA","LAL","","","",""
"24667-37931","C","Aron","Aron Baynes","Baynes","15.447368421052632","76","3600","BOS@TOR","BOS","TOR","","","",""
"24667-80824","PG","Frank","Frank Jackson","Jackson","0","0","3600","MEM@NO","NO","MEM","O","Foot","",""
"24667-81623","SG","Kobi","Kobi Simmons","Simmons","11.33703726309317","27","3600","MEM@NO","MEM","NO","","","",""
"24667-67556","PG","Tyler","Tyler Dorsey","Dorsey","11.876922607421875","52","3600","MIA@ATL","ATL","MIA","","","",""
"24667-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","9.95882370892693","17","3600","DAL@ORL","DAL","ORL","","","",""
"24667-18435","PF","Alfonzo","Alfonzo McKinnie","McKinnie","2.361538520226112","13","3500","BOS@TOR","TOR","BOS","","","",""
"24667-23300","SG","Charles","Charles Cooke","Cooke","1.0818181471391157","11","3500","MEM@NO","NO","MEM","","","",""
"24667-9479","SF","Luol","Luol Deng","Deng","5.5","1","3500","SA@LAL","LAL","SA","O","Ankle","",""
"24667-40200","C","Lucas","Lucas Nogueira","Nogueira","9.06739143703295","46","3500","BOS@TOR","TOR","BOS","","","",""
"24667-19726","SG","Abdel","Abdel Nader","Nader","6.476744186046512","43","3500","BOS@TOR","BOS","TOR","","","",""
"24667-40209","C","Joffrey","Joffrey Lauvergne","Lauvergne","9.34230745755709","52","3500","SA@LAL","SA","LAL","","","",""
"24667-9507","SG","Arron","Arron Afflalo","Afflalo","6.033333572686887","51","3500","DAL@ORL","ORL","DAL","","","",""
"24667-66091","PF","Cheick","Cheick Diallo","Diallo","11.6553188892121","47","3500","MEM@NO","NO","MEM","","","",""
"24667-71467","PG","Malcolm","Malcolm Delaney","Delaney","14.064814814814815","54","3500","MIA@ATL","ATL","MIA","O","Ankle","",""
"24667-48940","SF","Wes","Wes Iwundu","Iwundu","8.971929717482181","57","3500","DAL@ORL","ORL","DAL","","","",""
"24667-41269","PG","Demetrius","Demetrius Jackson","Jackson","3.3933334350585938","15","3500","PHI@DET","PHI","DET","","","",""
"24667-42805","SG","Kyle","Kyle Collinsworth","Collinsworth","9.771428789411273","28","3500","DAL@ORL","DAL","ORL","","","",""
"24667-15671","SG","Brandon","Brandon Paul","Paul","5.588524490106301","61","3500","SA@LAL","SA","LAL","","","",""
"24667-41272","SF","Jamel","Jamel Artis","Artis","8.79000015258789","10","3500","DAL@ORL","ORL","DAL","","","",""
"24667-43064","PG","Kay","Kay Felder","Felder","6.6","15","3500","PHI@DET","DET","PHI","","","",""
"24667-82489","SG","Myke","Myke Henry","Henry","13.266666666666667","15","3500","MEM@NO","MEM","NO","","","",""
"24667-15417","SF","Solomon","Solomon Hill","Hill","10.542857578822545","7","3500","MEM@NO","NO","MEM","","","",""
"24667-12349","PF","Luke","Luke Babbitt","Babbitt","9.081249872843424","48","3500","MIA@ATL","MIA","ATL","","","",""
"24667-82761","SG","Jaylen","Jaylen Morris","Morris","10.116666793823242","6","3500","MIA@ATL","ATL","MIA","O","Ankle","",""
"24667-9804","C","Alexis","Alexis Ajinca","Ajinca","13.651282677283653","39","3500","MEM@NO","NO","MEM","O","Knee","",""
"24667-12366","SF","Gordon","Gordon Hayward","Hayward","3.200000047683716","1","3500","BOS@TOR","BOS","TOR","O","Ankle","",""
"24667-17230","PG","Langston","Langston Galloway","Galloway","10.964814362702546","54","3500","PHI@DET","DET","PHI","","","",""
"24667-23119","PG","Rodney","Rodney Purvis","Purvis","8.354545593261719","11","3500","DAL@ORL","ORL","DAL","","","",""
"24667-18256","SF","Doug","Doug McDermott","McDermott","12.89102564102564","78","3500","DAL@ORL","DAL","ORL","","","",""
"24667-66129","C","Deyonta","Deyonta Davis","Davis","12.982456140350877","57","3500","MEM@NO","MEM","NO","","","",""
"24667-23121","PF","Tyler","Tyler Cavanaugh","Cavanaugh","10.292105423776727","38","3500","MIA@ATL","ATL","MIA","","","",""
"24667-9810","PG","Jerryd","Jerryd Bayless","Bayless","13.461538461538462","39","3500","PHI@DET","PHI","DET","","","",""
"24667-17491","SF","James","James Ennis III","Ennis III","14.743283399895056","67","3500","PHI@DET","DET","PHI","GTD","Hand","",""
"24667-17747","PG","Ian","Ian Clark","Clark","12.338028169014084","71","3500","MEM@NO","NO","MEM","","","",""
"24667-15964","PG","Lorenzo","Lorenzo Brown","Brown","4.6923076923076925","13","3500","BOS@TOR","TOR","BOS","","","",""
"24667-12391","PF","Jeremy","Jeremy Evans","Evans","0","0","3500","MIA@ATL","ATL","MIA","","","",""
"24667-41063","PF","Jordan","Jordan Mickey","Mickey","10.340909090909092","22","3500","MIA@ATL","MIA","ATL","","","",""
"24667-15982","SG","Reggie","Reggie Hearn","Hearn","1.5","2","3500","PHI@DET","DET","PHI","","","",""
"24667-9583","PG","Mario","Mario Chalmers","Chalmers","17.451612903225808","62","3500","MEM@NO","MEM","NO","","","",""
"24667-40561","PG","Derrick","Derrick Walton Jr.","Walton Jr.","6.3799997965494795","15","3500","MIA@ATL","MIA","ATL","","","",""
"24667-9589","C","Udonis","Udonis Haslem","Haslem","2.2538460951585035","13","3500","MIA@ATL","MIA","ATL","","","",""
"24667-18811","PF","Malcolm","Malcolm Miller","Miller","4.3","15","3500","BOS@TOR","TOR","BOS","","","",""
"24667-41597","SF","Johnathan","Johnathan Motley","Motley","8.37142835344587","7","3500","DAL@ORL","DAL","ORL","","","",""
"24667-15744","SF","Rodney","Rodney McGruder","McGruder","9.964285714285714","14","3500","MIA@ATL","MIA","ATL","","","",""
"24667-20357","SF","Jalen","Jalen Jones","Jones","5.6769233116736775","13","3500","DAL@ORL","DAL","ORL","","","",""
"24667-66455","PF","Henry","Henry Ellenson","Ellenson","5.675757668235085","33","3500","PHI@DET","DET","PHI","","","",""
"24667-58519","PG","Gary","Gary Payton II","Payton II","5.373684130216899","19","3500","SA@LAL","LAL","SA","","","",""
"24667-66968","SF","Derrick","Derrick Jones Jr.","Jones Jr.","8.183333502875435","18","3500","MIA@ATL","MIA","ATL","","","",""
"24667-66203","SG","Malachi","Malachi Richardson","Richardson","6.626923194298377","26","3500","BOS@TOR","TOR","BOS","","","",""
"24667-16284","PG","Larry","Larry Drew II","Drew II","3.288888931274414","9","3500","MEM@NO","NO","MEM","","","",""
"24667-9631","C","Emeka","Emeka Okafor","Okafor","14.647825821586277","23","3500","MEM@NO","NO","MEM","","","",""
"24667-16293","SG","Norman","Norman Powell","Powell","10.772307880108173","65","3500","BOS@TOR","TOR","BOS","","","",""
"24667-70823","PF","Guerschon","Guerschon Yabusele","Yabusele","4.173333231608073","30","3500","BOS@TOR","BOS","TOR","","","",""
"24667-42664","PG","Aaron","Aaron Harrison","Harrison","13.533332824707031","6","3500","DAL@ORL","DAL","ORL","","","",""
"24667-70825","SG","Timothe","Timothe Luwawu-Cabarrot","Luwawu-Cabarrot","9.219230651855469","52","3500","PHI@DET","PHI","DET","O","Knee","",""
"24667-14505","PF","Bismack","Bismack Biyombo","Biyombo","16.548051313920453","77","3500","DAL@ORL","ORL","DAL","","","",""
"24667-16298","PF","Travis","Travis Wear","Wear","9.76923076923077","13","3500","SA@LAL","LAL","SA","","","",""
"24667-70826","SG","Furkan","Furkan Korkmaz","Korkmaz","3.9750000635782876","12","3500","PHI@DET","PHI","DET","","","",""
"24667-42158","SG","Jabari","Jabari Bird","Bird","1.662500023841858","8","3500","BOS@TOR","BOS","TOR","","","",""
"24667-58289","PG","Kadeem","Kadeem Allen","Allen","1.8846153846153846","13","3500","BOS@TOR","BOS","TOR","","","",""
"24667-74163","PG","Josh","Josh Magette","Magette","9.241176829618567","17","3500","MIA@ATL","ATL","MIA","","","",""
"24667-9652","PG","Jameer","Jameer Nelson","Nelson","13.305999755859375","50","3500","PHI@DET","DET","PHI","","","",""
"24667-49336","SF","DeAndre'","DeAndre' Bembry","Bembry","12.16521686056386","23","3500","MIA@ATL","ATL","MIA","GTD","Abdomen","",""
"24667-23744","SF","Justin","Justin Anderson","Anderson","11.17714320591518","35","3500","PHI@DET","PHI","DET","","","",""
"24667-48583","SG","Antonius","Antonius Cleveland","Cleveland","4.076923076923077","13","3500","MIA@ATL","ATL","MIA","GTD","Ankle","",""
"24667-9678","C","Channing","Channing Frye","Frye","10.195918491908483","49","3500","SA@LAL","LAL","SA","","","",""
"24667-14543","PF","Davis","Davis Bertans","Bertans","11.783561811055222","73","3500","SA@LAL","SA","LAL","","","",""
"24667-16081","PF","Khem","Khem Birch","Birch","10.435135300095016","37","3500","DAL@ORL","ORL","DAL","","","",""
"24667-48598","SF","Semi","Semi Ojeleye","Ojeleye","5.875","68","3500","BOS@TOR","BOS","TOR","","","",""
"24667-14552","SG","DeAndre","DeAndre Liggins","Liggins","7.231481481481482","54","3500","MEM@NO","NO","MEM","","","",""
"24667-18393","PG","T.J.","T.J. McConnell","McConnell","18.819717622139084","71","3500","PHI@DET","PHI","DET","","","",""
"24667-16348","SG","Darrun","Darrun Hilliard","Hilliard","3.0642858232770647","14","3500","SA@LAL","SA","LAL","","","",""
"24667-24543","PF","Matt","Matt Costello","Costello","7.199999809265137","4","3500","SA@LAL","SA","LAL","","","",""
"24667-9702","PG","Tony","Tony Parker","Parker","16.131372788373163","51","3500","SA@LAL","SA","LAL","","","",""
"24667-9704","SG","Manu","Manu Ginobili","Ginobili","16.06774213237147","62","3500","SA@LAL","SA","LAL","O","Rest","",""
"24667-67312","C","Thomas","Thomas Bryant","Bryant","1.8363637057217685","11","3500","SA@LAL","LAL","SA","","","",""
"24667-68090","SF","OG","OG Anunoby","Anunoby","11.73913043478261","69","3500","BOS@TOR","TOR","BOS","","","",""
"24667-9725","SF","CJ","CJ Miles","Miles","15.715384615384615","65","3500","BOS@TOR","TOR","BOS","","","",""
"24667-66046","SG","Luke","Luke Kennard","Kennard","13.616176829618567","68","3500","PHI@DET","DET","PHI","","","",""
